hash_id,case,comment_anon,emojis,themes_a,themes_b,themes_rev,disagreement,kappa_rev_a,kappa_rev_b,theme_C1_a,theme_C2_a,theme_C3_a,theme_C4_a,theme_C5_a,theme_NA_a,character_a,tone_a,confidence_a,theme_C1_b,theme_C2_b,theme_C3_b,theme_C4_b,theme_C5_b,theme_NA_b,character_b,tone_b,confidence_b,theme_C1_rev,theme_C2_rev,theme_C3_rev,theme_C4_rev,theme_C5_rev,theme_NA_rev,character_rev,tone_rev,confidence_rev,theme_C1_h,theme_C2_h,theme_C3_h,theme_C4_h,theme_C5_h,theme_NA_h,character_h,tone_h,human_notes,reviewed_by,reviewed_at,classification_source,needs_human_review
CR7_2247,CR7,🥹,🥹,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2248,CR7,@user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2250,CR7,He will not escape from the punishment of God Almighty,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2253,CR7,777777777u,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2254,CR7,Alguém em 2024?😢,😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2257,CR7,The two owners of the two best competitions in football history🐐🐐,🐐,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2262,CR7,Pele😢,😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2263,CR7,Two 🐐,🐐,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2264,CR7,Rest in peace 🕊️,🕊️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2267,CR7,بهترین عکس تاریخ🔥🔥,🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2270,CR7,dfhn🙌😍,🙌 😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2271,CR7,2008🥶🥶,🥶,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2274,CR7,the stairs,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2277,CR7,😔🇧🇷🇧🇷 pele,🇧🇷 😔,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2279,CR7,O Rei 👑 do futebol e o Melhor das últimas décadas 🔥,🔥 👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2284,CR7,Pele,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2285,CR7,Pele😢,😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2287,CR7,Siiiuuu,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2290,CR7,😢🖤🖤😔,🖤 😔 😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2291,CR7,😢Cristiano Ronaldo,😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2293,CR7,Os dois melhores do mundo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2294,CR7,Rei 👑 Pelé 🖤😔,🖤 👑 😔,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2295,CR7,Duas lendas,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2296,CR7,Lenda com lenda,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2297,CR7,Wow that's co,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2298,CR7,Ol,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2299,CR7,Lenda y lenda,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2300,CR7,Lenda,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2303,CR7,5 ano hj Slc,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2304,CR7,Lendas 🖤,🖤,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2305,CR7,2 anos já,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2306,CR7,Eterno rei 🙌,🙌,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2311,CR7,Recebendo do rei🔥🔥🔥,🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2321,CR7,The love of Cristiano Ronaldo is king,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2322,CR7,دو اسطوره در یک قاب😢😢😢❤️🔥,🔥 ❤️ 😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2328,CR7,Pele is died 😢,😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2332,CR7,تقت,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2334,CR7,Suiii❤️🙌,🙌 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2335,CR7,Foever CR7 THE real GOAT 🐐👑,🐐 👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2336,CR7,Happy birthday to old cristiano 👏,👏,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2337,CR7,Pele🇧🇷😢,🇧🇷 😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2340,CR7,Cr7 siuuuuuu,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2342,CR7,moti__dahiya_danpura_007,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2347,CR7,GOAT❤️🐐,🐐 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2348,CR7,"Hello brother, I saw you in my dream, I know you saw me in your dream last night too.",,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2349,CR7,بسم الله,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2365,CR7,Dois goats,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2368,CR7,09❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2369,CR7,7,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2385,CR7,Football qirollari,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2386,CR7,"Os meus profundos sentimentos a todo o Brasil, e em particular à família do senhor Edson Arantes do Nascimento. Um mero “adeus” ao eterno Rei Pelé nunca será suficiente para expressar a dor que abraça neste momento todo o mundo do futebol. Uma inspiração para tantos milhões, uma referência do ontem, de hoje, de sempre. O carinho que sempre demonstrou por mim foi recíproco em todos os momentos que partilhámos, mesmo à distância. Jamais será esquecido e a sua memória perdurará para sempre em cada um de nós, amantes de futebol. Descansa em paz, Rei Pelé. 🙏🏽⚽️🇧🇷",🇧🇷 🙏🏽 ⚽,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2387,CR7,❤️❤️❤️❤️🔥🔥 Ronaldo I love you,🔥 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2389,CR7,👑 ❤️,❤️ 👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2390,CR7,Pele Ronaldo 🔥,🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2392,CR7,😮😮😮😮😮😮😮😮,😮,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2400,CR7,this happened 18 years ago gng leave it,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2403,CR7,Felicidades a los fans de penaldo por la copa testamento jajajaja,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2404,CR7,Pele is G.O.A.T 🔥❤️,🔥 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2432,CR7,🔥🙌🐐,🐐 🙌 🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2433,CR7,Two goats,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2442,CR7,Goat,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2446,CR7,🇮🇷,🇮🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2447,CR7,The Two gotas,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2449,CR7,Dois reis 👏👏,👏,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2450,CR7,Cr77777,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2451,CR7,🇮🇷🇮🇷🇮🇷🇮🇷,🇮🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2453,CR7,Os melhores do mundo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2458,CR7,G O A T,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2459,CR7,👑7️⃣🔟,7️⃣ 🔟 👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2461,CR7,"Rip, Pelé ❤️",❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2462,CR7,PELE_10 AND RONALDO_7 FRIENDS,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2463,CR7,RONALDO and PELE ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2465,CR7,EU TE AMO😢😢👏👏😍😍,😍 👏 😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2469,CR7,Só o brasileiro não dá valor ao nosso Rei.,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2473,CR7,Acho q rolei demais...,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2476,CR7,👑,👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2482,CR7,Juju,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2486,CR7,Back when they mistaken him for the 🐐,🐐,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2503,CR7,"🤡 "" i have the video of my goals he haven't"" 🤡",🤡,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2505,CR7,Helo Ripley me 😢😢,😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2506,CR7,Helo my king 👑,👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2510,CR7,💔,💔,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2512,CR7,🐐👑🤍,🐐 🤍 👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2513,CR7,🐐👑🤍,🐐 🤍 👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2516,CR7,🖤🖤,🖤,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2519,CR7,🥹🫀,🫀 🥹,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2522,CR7,عشقا❤️🔥,🔥 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2523,CR7,Pepe,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2524,CR7,Pepe,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2525,CR7,Ronaldo🔥,🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2533,CR7,شووف ياوصخ @user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2535,CR7,Roi pelé 🕊️🤍,🤍 🕊️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2543,CR7,🐐🐐⚽,🐐 ⚽,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2544,CR7,nunca será esquecido 👏😢,👏 😢,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2545,CR7,"The start and the end of football, is the picture 📸, just simply",📸,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2546,CR7,Goattt,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2547,CR7,3 years Ago 💔🕊️,💔 🕊️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2548,CR7,GLORIA ETERNA AL REY PELE QUE SU ALMA ILUMINE AL FUTBOL EN TODO EL MUNDO AMEN,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2549,CR7,He,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2552,CR7,1 goat and 1 king,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2553,CR7,Siu,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2554,CR7,Amém eu creio 🙏 SIUUUUU,🙏,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2555,CR7,🐐🐐🔥,🐐 🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2556,CR7,@user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2557,CR7,@user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2558,CR7,@user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2559,CR7,@user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2560,CR7,@user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2561,CR7,@user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2562,CR7,@user,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2563,CR7,Verdade ele sempre estara em nossas memórias ❤️🙌,🙌 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2564,CR7,2026 Ronaldo the best,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2565,CR7,ارقد بسلام,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2567,CR7,love you🐐👑,🐐 👑,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
CR7_2568,CR7,Foi um dos melhores e vc já está chegando lá papai cris,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0001,Fernanda_Torres,Goooooo @user Champion @user 🏆🏆🏆🏆,🏆,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0002,Fernanda_Torres,@user nossa Diva !! ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0003,Fernanda_Torres,Perfeita!!!!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0004,Fernanda_Torres,🇧🇷🇧🇷🇧🇷 🏆🏆🏆🏆🏆 Fernanda,🇧🇷 🏆,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0005,Fernanda_Torres,A melhor,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0006,Fernanda_Torres,"Hilária em ""Os Normais""",,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0007,Fernanda_Torres,The best!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0009,Fernanda_Torres,Beautiful & stunning @user 🇧🇷🏆❤️🫶🏻,🫶🏻 🇧🇷 🏆 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0012,Fernanda_Torres,Winner!!!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0014,Fernanda_Torres,A melhor ❤️❤️❤️🇧🇷🇧🇷🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_0016,Fernanda_Torres,É ela ❤️🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
